Timestamp,What is your age?,What is your Gender,What is your current city/town of residence?,Which of the following best describes your current diet?,How long have you been following your current diet? ,What was your main motivation for choosing your current diet? ,"How many times per week do you consume non-vegetarian foods (meat, fish, eggs)?",How many times per week do you consume vegetarian foods?,"When eating out, how difficult is it to find meals that fit your diet?","How confident are you that your current diet meets your nutritional needs? (1= not at all confident, 5= extremely confident)","How important are ethical or environmental concerns in your food choices? (1= not important, 5= extremely important)",Do you plan to change your dietary pattern in the next 12 months?,who?
2025-04-06 19:55:06.379138,38,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,3-4,3-4,easy,4,4,yes,Yash
2025-07-15 17:17:33.379138,59,Female,Pune,Vegetarian,more than 10 years,Other,3-4,more,neutral,2,3,yes,Yash
2025-06-17 09:09:18.379138,55,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,more,easy,3,4,fuck no,Viraj
2025-09-08 13:34:29.379138,21,Male,Pune,Vegetarian,more than 10 years,Health,Never,more,difficult,5,4,maybe,Vedang
2025-04-17 18:33:48.379138,56,Male,Pune,Eggetarian,5-10 years,Family Tradition,3-4,3-4,easy,3,4,yes,Tushar
2025-07-20 19:11:33.379138,22,Female,Pune,Non-Vegetarian,Less than 1 year,Taste preference,Never,3-4,neutral,3,4,fuck no,Viraj
2025-06-27 17:09:25.379138,56,Male,Pune,Non-Vegetarian,more than 10 years,Family Tradition,Never,1-2,difficult,5,5,fuck no,Viraj
2025-09-01 04:58:02.379138,41,Female,Pune,Eggetarian,Less than 1 year,Family Tradition,1-2,3-4,neutral,3,4,maybe,Viraj
2025-05-11 07:02:48.379138,41,Female,Pune,Eggetarian,1–5 years,Other,Never,more,easy,4,4,maybe,Yash
2025-01-02 03:49:11.379138,24,Female,Pune,Non-Vegetarian,1–5 years,Other,Never,3-4,neutral,5,4,fuck no,Yash
2025-06-06 22:52:11.379138,43,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,3-4,neutral,2,3,maybe,Viraj
2025-05-17 14:44:29.379138,32,Male,Pune,Vegetarian,more than 10 years,Family Tradition,5,more,easy,1,5,maybe,Viraj
2024-11-01 12:04:16.379138,49,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,3-4,5,easy,3,3,maybe,Vedang
2025-06-28 04:49:57.379138,41,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,3-4,5,easy,3,5,fuck no,Yash
2025-04-10 12:52:44.379138,21,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,5,more,neutral,1,3,fuck no,Yash
2025-07-29 02:54:58.379138,35,Male,Pune,Vegetarian,more than 10 years,Ethics/Religious Beliefs,3-4,more,easy,5,1,fuck no,Viraj
2025-09-01 09:07:57.379138,39,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,Never,1-2,easy,3,3,yes,Yash
2025-02-20 06:51:21.379138,34,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,neutral,3,4,maybe,Viraj
2025-08-18 03:56:17.379138,41,Female,Pune,Vegan,more than 10 years,Taste preference,1-2,more,easy,4,3,fuck no,Viraj
2025-08-02 22:31:27.379138,30,Female,Pune,Non-Vegetarian,5-10 years,Family Tradition,more,3-4,difficult,5,3,fuck no,Yash
2025-07-23 17:47:41.379138,20,Male,Pune,Non-Vegetarian,1–5 years,Health,5,5,easy,3,5,fuck no,Viraj
2025-05-31 22:18:12.379138,54,Male,Pune,Non-Vegetarian,more than 10 years,Ethics/Religious Beliefs,1-2,5,neutral,3,3,maybe,Vedang
2025-07-15 11:26:29.379138,36,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,5,more,neutral,5,5,fuck no,Viraj
2025-08-14 19:30:16.379138,28,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,3-4,Never,easy,1,3,yes,Viraj
2025-01-01 02:43:38.379138,50,Female,Pune,Vegetarian,Less than 1 year,Health,Never,3-4,neutral,4,5,fuck no,Viraj
2024-10-19 20:14:44.379138,23,Male,Pune,Non-Vegetarian,1–5 years,Family Tradition,Never,more,difficult,4,4,maybe,Yash
2025-05-15 16:45:39.379138,42,Male,Pune,Non-Vegetarian,1–5 years,Health,1-2,more,neutral,3,4,yes,Yash
2025-06-24 07:14:59.379138,40,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,neutral,4,3,maybe,Tushar
2025-09-03 02:30:57.379138,50,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,more,neutral,3,5,maybe,Yash
2025-06-21 09:29:21.379138,31,Male,Pune,Vegetarian,more than 10 years,Health,1-2,5,neutral,5,4,yes,Yash
2025-07-30 20:23:43.379138,44,Female,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,5,3-4,difficult,3,4,maybe,Yash
2025-09-10 00:47:21.379138,55,Male,Pune,Vegetarian,1–5 years,Ethics/Religious Beliefs,3-4,more,easy,2,4,fuck no,Viraj
2025-04-25 13:41:40.379138,38,Female,Pune,Vegetarian,more than 10 years,Family Tradition,3-4,1-2,easy,3,3,yes,Yash
2025-09-04 07:49:36.379138,37,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,more,1-2,easy,2,3,yes,Tushar
2025-05-17 21:19:35.379138,41,Male,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,neutral,5,1,fuck no,Vedang
2025-01-25 15:47:45.379138,24,Female,Pune,Vegetarian,more than 10 years,Other,Never,5,difficult,3,3,yes,Yash
2025-05-08 14:41:02.379138,24,Female,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,neutral,3,2,maybe,Tushar
2024-10-06 04:38:41.379138,44,Male,Pune,Vegetarian,5-10 years,Health,Never,more,difficult,4,4,fuck no,Viraj
2025-06-20 05:37:23.379138,46,Female,Pune,Non-Vegetarian,Less than 1 year,Other,1-2,more,neutral,3,4,fuck no,Vedang
2025-04-29 21:30:32.379138,36,Male,Pune,Vegetarian,more than 10 years,Health,1-2,more,neutral,3,3,fuck no,Viraj
2025-09-07 13:50:03.379138,44,Female,Pune,Other,1–5 years,Taste preference,1-2,more,neutral,2,4,fuck no,Tushar
2025-01-28 18:57:07.379138,46,Male,Pune,Vegetarian,more than 10 years,Family Tradition,1-2,more,neutral,4,3,yes,Yash
2024-10-25 05:23:27.379138,58,Male,Pune,Eggetarian,1–5 years,Taste preference,1-2,more,neutral,1,4,fuck no,Viraj
2024-11-08 22:50:27.379138,29,Male,Pune,Vegetarian,Less than 1 year,Taste preference,3-4,more,neutral,5,2,fuck no,Yash
2025-01-19 00:01:02.379138,57,Male,Pune,Vegetarian,more than 10 years,Taste preference,5,1-2,neutral,3,4,maybe,Yash
2025-09-29 09:33:10.379138,34,Female,Pune,Vegetarian,more than 10 years,Family Tradition,more,3-4,neutral,5,4,fuck no,Yash
2025-08-06 16:10:36.379138,19,Male,Pune,Vegan,Less than 1 year,Taste preference,1-2,more,easy,1,5,fuck no,Vedang
2025-04-24 08:14:31.379138,23,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,neutral,3,5,fuck no,Viraj
2025-07-25 05:12:51.379138,50,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,1-2,easy,3,4,maybe,Yash
2025-08-04 09:14:04.385473,24,Female,Pune,Vegetarian,more than 10 years,Taste preference,1-2,3-4,easy,5,5,fuck no,Viraj
2024-10-31 14:24:19.385473,44,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,5,more,neutral,1,4,fuck no,Yash
2024-11-25 09:04:09.385473,63,Male,Pune,Vegetarian,Less than 1 year,Health,3-4,3-4,easy,3,3,fuck no,Vedang
2025-03-03 12:00:08.385473,26,Male,Pune,Eggetarian,more than 10 years,Family Tradition,Never,3-4,neutral,4,3,yes,Yash
2025-08-17 16:39:13.385473,37,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,more,neutral,4,3,maybe,Viraj
2025-01-20 13:07:07.385473,40,Female,Pune,Non-Vegetarian,5-10 years,Taste preference,3-4,more,neutral,4,3,fuck no,Viraj
2024-12-23 08:15:18.385950,57,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,Never,3-4,easy,4,4,fuck no,Viraj
2025-08-25 18:14:49.385950,58,Male,Pune,Non-Vegetarian,Less than 1 year,Other,more,more,easy,4,3,maybe,Viraj
2025-05-13 18:15:41.385950,49,Female,Pune,Vegetarian,more than 10 years,Health,more,3-4,easy,3,4,fuck no,Viraj
2025-07-05 16:29:31.385950,24,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,1-2,3-4,easy,5,3,fuck no,Viraj
2025-02-10 01:30:39.385950,48,Female,Pune,Vegetarian,Less than 1 year,Health,Never,3-4,easy,3,5,maybe,Yash
2025-01-09 07:21:34.385950,50,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,5,neutral,4,3,yes,Tushar
2025-03-06 02:03:22.386507,27,Male,Pune,Vegetarian,Less than 1 year,Health,1-2,more,neutral,1,5,fuck no,Vedang
2025-02-01 18:28:55.386507,45,Male,Pune,Vegetarian,more than 10 years,Taste preference,3-4,more,neutral,4,3,fuck no,Yash
2025-01-31 14:39:37.386507,52,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,5,easy,2,4,maybe,Viraj
2025-05-30 08:21:56.386507,59,Male,Pune,Vegetarian,Less than 1 year,Health,5,more,easy,4,3,fuck no,Tushar
2025-03-27 09:50:41.386507,26,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,1-2,easy,5,4,maybe,Yash
2024-10-23 01:11:29.386507,25,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,Never,3-4,neutral,5,3,yes,Viraj
2024-10-15 21:42:50.386507,47,Male,Pune,Vegetarian,1–5 years,Health,1-2,5,neutral,4,4,maybe,Yash
2025-06-15 12:11:48.386507,54,Female,Pune,Vegetarian,more than 10 years,Taste preference,Never,5,easy,4,4,yes,Yash
2025-03-29 13:20:31.386507,63,Female,Pune,Non-Vegetarian,1–5 years,Health,5,more,neutral,5,4,maybe,Viraj
2025-05-17 17:08:46.386507,65,Female,Pune,Non-Vegetarian,Less than 1 year,Ethics/Religious Beliefs,Never,3-4,easy,4,3,fuck no,Yash
2025-03-30 15:40:26.386507,27,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,5,3-4,difficult,4,5,maybe,Viraj
2025-06-05 04:33:05.386507,44,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,1-2,more,neutral,4,5,yes,Yash
2025-02-27 13:58:34.386507,25,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,Never,5,easy,3,4,fuck no,Yash
2024-10-26 06:41:56.386507,44,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,3-4,neutral,3,2,fuck no,Tushar
2025-01-05 21:58:54.386507,27,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,easy,3,5,fuck no,Tushar
2025-01-10 14:50:20.386507,42,Male,Pune,Non-Vegetarian,more than 10 years,Health,3-4,5,neutral,4,3,maybe,Vedang
2025-03-03 00:27:53.386507,33,Male,Pune,Vegetarian,1–5 years,Health,3-4,more,neutral,3,4,yes,Yash
2025-09-18 23:09:41.386507,63,Female,Pune,Vegetarian,more than 10 years,Taste preference,more,1-2,easy,5,5,maybe,Vedang
2025-03-01 02:10:51.386507,55,Male,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,1-2,more,difficult,5,5,maybe,Yash
2024-10-25 17:25:21.386507,48,Female,Pune,Non-Vegetarian,more than 10 years,Health,5,more,easy,4,5,yes,Yash
2025-06-24 13:50:03.386507,24,Male,Pune,Vegetarian,Less than 1 year,Health,Never,more,easy,3,2,maybe,Yash
2024-12-08 09:17:12.387756,65,Male,Pune,Vegetarian,1–5 years,Taste preference,Never,more,neutral,3,5,yes,Yash
2024-11-02 07:08:24.387756,44,Female,Pune,Vegetarian,Less than 1 year,Health,3-4,more,neutral,4,3,yes,Vedang
2025-08-06 20:24:58.387756,49,Male,Pune,Vegan,1–5 years,Taste preference,Never,more,difficult,5,3,fuck no,Yash
2025-07-12 03:02:50.387756,40,Male,Pune,Vegetarian,1–5 years,Other,Never,more,easy,4,4,fuck no,Tushar
2025-02-04 23:31:48.387756,37,Male,Pune,Non-Vegetarian,1–5 years,Taste preference,more,more,easy,3,4,fuck no,Yash
2025-01-13 08:02:38.387756,34,Male,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,more,neutral,3,2,maybe,Viraj
2025-06-17 23:21:15.387756,46,Female,Pune,Vegetarian,5-10 years,Taste preference,5,3-4,neutral,4,3,yes,Vedang
2025-04-06 06:02:19.387756,25,Male,Pune,Vegetarian,more than 10 years,Health,3-4,3-4,easy,3,3,fuck no,Yash
2025-01-13 19:40:28.387756,44,Male,Pune,Non-Vegetarian,Less than 1 year,Health,5,more,difficult,5,3,fuck no,Yash
2025-02-09 13:49:36.387756,27,Prefer not to say,Pune,Eggetarian,1–5 years,Taste preference,1-2,more,easy,4,4,maybe,Viraj
2025-01-03 05:44:15.387756,65,Male,Pune,Vegetarian,1–5 years,Family Tradition,Never,5,easy,4,5,fuck no,Viraj
2025-02-19 11:28:50.387756,42,Male,Pune,Other,more than 10 years,Health,1-2,1-2,easy,3,5,maybe,Yash
2024-11-30 06:02:50.387756,48,Male,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,5,neutral,4,5,maybe,Yash
2025-02-02 01:06:26.387756,54,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,neutral,4,4,maybe,Yash
2025-05-19 21:00:41.387756,65,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,3-4,more,neutral,5,3,yes,Viraj
2024-11-29 13:25:51.387756,54,Male,Pune,Non-Vegetarian,1–5 years,Family Tradition,1-2,1-2,easy,5,2,yes,Yash
2025-04-22 02:35:53.387756,30,Female,Pune,Vegetarian,more than 10 years,Health,1-2,more,easy,3,3,maybe,Viraj
2025-04-29 23:29:17.387756,38,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,Never,more,neutral,4,5,maybe,Yash
2025-02-02 10:36:34.387756,24,Male,Pune,Vegetarian,1–5 years,Family Tradition,Never,1-2,neutral,5,3,maybe,Yash
2025-07-14 19:00:50.387756,52,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,1-2,easy,5,4,fuck no,Viraj
2025-02-27 05:00:04.387756,60,Male,Pune,Vegetarian,Less than 1 year,Health,1-2,more,neutral,3,4,maybe,Yash
2025-05-22 07:48:47.387756,55,Prefer not to say,Pune,Vegetarian,1–5 years,Family Tradition,3-4,5,difficult,4,3,fuck no,Yash
2025-07-16 20:58:38.387756,55,Male,Pune,Non-Vegetarian,1–5 years,Other,Never,5,easy,5,5,fuck no,Tushar
2024-11-21 03:06:53.387756,40,Male,Pune,Non-Vegetarian,5-10 years,Health,Never,more,easy,4,3,maybe,Yash
2025-07-06 09:14:13.387756,60,Female,Pune,Non-Vegetarian,1–5 years,Taste preference,Never,3-4,neutral,3,1,fuck no,Vedang
2025-02-19 23:50:36.387756,39,Male,Pune,Non-Vegetarian,5-10 years,Other,more,more,difficult,4,5,fuck no,Yash
2025-01-02 22:36:15.387756,18,Male,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,neutral,4,4,fuck no,Yash
2025-08-09 10:19:32.387756,35,Female,Pune,Non-Vegetarian,1–5 years,Family Tradition,3-4,3-4,neutral,3,3,yes,Yash
2024-11-22 16:37:42.387756,50,Male,Pune,Vegetarian,more than 10 years,Ethics/Religious Beliefs,3-4,5,easy,3,3,fuck no,Viraj
2024-12-15 01:21:02.387756,19,Female,Pune,Vegetarian,5-10 years,Health,5,1-2,easy,3,4,fuck no,Viraj
2024-10-17 23:42:51.387756,27,Female,Pune,Non-Vegetarian,1–5 years,Other,more,more,easy,5,1,fuck no,Vedang
2024-11-12 20:06:43.387756,33,Male,Pune,Vegetarian,Less than 1 year,Family Tradition,1-2,5,neutral,3,4,maybe,Tushar
2024-10-17 21:13:58.387756,26,Female,Pune,Vegetarian,more than 10 years,Health,1-2,5,easy,1,4,fuck no,Tushar
2025-05-11 10:17:32.387756,65,Male,Pune,Other,1–5 years,Taste preference,Never,5,easy,5,4,maybe,Viraj
2025-06-15 17:08:50.387756,52,Male,Pune,Eggetarian,Less than 1 year,Health,3-4,more,easy,4,4,yes,Tushar
2025-06-15 01:26:05.387756,21,Male,Pune,Eggetarian,Less than 1 year,Family Tradition,3-4,3-4,neutral,3,3,fuck no,Vedang
2025-09-10 02:00:07.387756,44,Female,Pune,Non-Vegetarian,Less than 1 year,Taste preference,Never,5,easy,4,3,maybe,Viraj
2025-01-25 09:52:32.387756,40,Male,Pune,Non-Vegetarian,1–5 years,Other,1-2,5,easy,5,3,maybe,Yash
2024-12-15 21:34:11.387756,48,Male,Pune,Non-Vegetarian,1–5 years,Other,1-2,3-4,easy,5,3,fuck no,Yash
2025-07-22 13:57:44.387756,54,Female,Pune,Non-Vegetarian,5-10 years,Taste preference,5,3-4,neutral,3,3,maybe,Viraj
2025-03-12 10:19:19.387756,25,Female,Pune,Vegetarian,more than 10 years,Health,Never,3-4,neutral,4,4,maybe,Vedang
2025-09-21 14:07:13.387756,60,Male,Pune,Vegan,more than 10 years,Health,Never,5,neutral,4,4,maybe,Yash
2025-04-11 02:53:32.387756,41,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,more,neutral,1,4,maybe,Viraj
2025-03-11 12:14:26.387756,55,Male,Pune,Eggetarian,more than 10 years,Health,3-4,more,neutral,5,4,fuck no,Yash
2025-06-17 01:58:40.387756,58,Female,Pune,Vegan,Less than 1 year,Taste preference,1-2,1-2,neutral,3,4,fuck no,Yash
2025-05-31 15:53:06.387756,24,Female,Pune,Vegetarian,more than 10 years,Other,Never,5,easy,5,5,fuck no,Tushar
2025-03-14 18:10:49.387756,29,Female,Pune,Non-Vegetarian,1–5 years,Health,Never,5,neutral,3,4,fuck no,Viraj
2025-07-16 17:10:13.387756,37,Female,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,easy,4,5,maybe,Yash
2025-08-11 21:07:02.387756,52,Male,Pune,Vegetarian,1–5 years,Health,1-2,more,neutral,3,3,maybe,Yash
2025-01-13 16:57:20.387756,41,Male,Pune,Eggetarian,1–5 years,Taste preference,1-2,more,neutral,5,4,yes,Vedang
2025-03-19 09:21:20.387756,45,Male,Pune,Vegetarian,5-10 years,Family Tradition,Never,more,easy,3,4,fuck no,Viraj
2025-06-25 08:06:23.387756,65,Male,Pune,Vegetarian,Less than 1 year,Health,5,more,difficult,3,4,maybe,Tushar
2025-08-23 19:23:47.387756,24,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,neutral,3,4,fuck no,Yash
2025-09-07 01:29:32.387756,45,Male,Pune,Non-Vegetarian,Less than 1 year,Health,more,1-2,easy,4,3,maybe,Viraj
2025-07-30 22:42:57.387756,37,Male,Pune,Non-Vegetarian,1–5 years,Ethics/Religious Beliefs,5,more,difficult,4,2,maybe,Viraj
2025-02-27 17:56:59.387756,22,Female,Pune,Vegetarian,5-10 years,Family Tradition,5,more,easy,3,3,yes,Viraj
2025-09-02 11:53:08.387756,52,Female,Pune,Non-Vegetarian,more than 10 years,Health,1-2,more,difficult,1,3,yes,Yash
2025-06-12 10:58:06.387756,39,Male,Pune,Other,1–5 years,Health,1-2,5,easy,1,5,yes,Viraj
2025-06-04 02:40:54.387756,39,Female,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,easy,3,3,fuck no,Yash
2024-12-06 04:14:51.387756,25,Female,Pune,Vegetarian,Less than 1 year,Ethics/Religious Beliefs,Never,3-4,neutral,3,5,fuck no,Viraj
2025-05-22 20:39:55.387756,32,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,more,neutral,4,4,maybe,Yash
2025-04-07 12:12:28.387756,35,Female,Pune,Vegetarian,1–5 years,Health,Never,3-4,difficult,3,5,fuck no,Yash
2025-05-25 17:18:06.387756,23,Male,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,more,neutral,3,4,fuck no,Vedang
2025-02-10 13:39:56.387756,19,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,3-4,easy,4,4,fuck no,Vedang
2025-07-10 01:08:07.387756,42,Male,Pune,Non-Vegetarian,1–5 years,Family Tradition,Never,more,neutral,4,5,maybe,Yash
2025-06-10 11:57:36.387756,30,Male,Pune,Non-Vegetarian,1–5 years,Other,Never,3-4,easy,5,5,yes,Yash
2025-06-03 04:02:37.387756,46,Female,Pune,Non-Vegetarian,more than 10 years,Health,3-4,more,easy,3,5,fuck no,Yash
2024-10-14 16:15:42.387756,29,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,more,neutral,4,5,maybe,Yash
2024-10-31 13:52:54.387756,65,Male,Pune,Vegetarian,Less than 1 year,Health,3-4,1-2,neutral,3,5,yes,Vedang
2025-03-25 04:12:46.387756,30,Male,Pune,Non-Vegetarian,more than 10 years,Family Tradition,1-2,3-4,difficult,3,2,fuck no,Tushar
2025-09-12 15:51:50.387756,60,Male,Pune,Vegetarian,1–5 years,Taste preference,Never,3-4,neutral,3,5,fuck no,Yash
2025-07-17 18:45:45.387756,44,Female,Pune,Vegetarian,5-10 years,Health,Never,5,easy,3,3,fuck no,Yash
2025-03-02 06:46:12.387756,45,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,3-4,neutral,4,4,yes,Viraj
2025-09-01 06:38:46.387756,24,Female,Pune,Vegetarian,more than 10 years,Health,3-4,more,difficult,3,5,maybe,Tushar
2025-02-12 07:05:07.387756,28,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,5,neutral,5,5,fuck no,Tushar
2024-12-24 23:22:50.387756,40,Male,Pune,Non-Vegetarian,Less than 1 year,Health,5,5,neutral,3,3,yes,Vedang
2024-11-22 18:15:03.387756,38,Female,Pune,Non-Vegetarian,1–5 years,Health,1-2,3-4,difficult,3,3,yes,Yash
2024-10-31 15:17:28.387756,44,Female,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,more,neutral,3,4,fuck no,Yash
2025-08-05 01:57:43.387756,64,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,more,more,difficult,3,3,maybe,Yash
2025-09-07 00:12:38.387756,54,Female,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,easy,3,5,maybe,Viraj
2025-02-09 06:32:39.387756,57,Male,Pune,Non-Vegetarian,more than 10 years,Family Tradition,Never,1-2,neutral,3,5,fuck no,Yash
2025-02-08 13:55:45.387756,47,Male,Pune,Non-Vegetarian,more than 10 years,Health,more,3-4,easy,4,5,yes,Tushar
2025-01-18 03:22:21.387756,34,Male,Pune,Non-Vegetarian,1–5 years,Health,3-4,more,easy,3,5,fuck no,Tushar
2025-05-29 09:00:14.387756,48,Male,Pune,Vegetarian,Less than 1 year,Taste preference,Never,more,neutral,3,4,yes,Tushar
2024-10-16 01:27:54.387756,57,Male,Pune,Vegetarian,Less than 1 year,Health,1-2,3-4,neutral,3,3,fuck no,Yash
2025-01-25 05:22:05.387756,29,Female,Pune,Non-Vegetarian,Less than 1 year,Health,1-2,5,easy,4,2,yes,Vedang
2025-01-04 21:43:03.387756,18,Male,Pune,Non-Vegetarian,more than 10 years,Other,Never,more,difficult,5,4,fuck no,Vedang
2024-12-25 07:11:31.387756,30,Female,Pune,Vegetarian,1–5 years,Taste preference,3-4,3-4,neutral,3,4,fuck no,Vedang
2024-10-14 16:36:32.387756,65,Female,Pune,Vegetarian,more than 10 years,Family Tradition,1-2,more,easy,5,3,yes,Tushar
2024-11-22 22:07:12.387756,43,Male,Pune,Eggetarian,1–5 years,Health,Never,3-4,neutral,4,4,fuck no,Vedang
2024-12-25 07:06:50.387756,33,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,5,5,neutral,4,3,yes,Vedang
2025-03-26 01:22:21.387756,33,Male,Pune,Vegetarian,more than 10 years,Family Tradition,Never,3-4,easy,3,3,maybe,Tushar
2024-12-17 06:31:54.387756,38,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,3-4,neutral,2,4,yes,Yash
2024-11-05 17:50:30.387756,65,Male,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,more,neutral,1,5,fuck no,Yash
2025-03-11 16:52:37.387756,37,Male,Pune,Vegetarian,more than 10 years,Taste preference,1-2,1-2,neutral,4,3,fuck no,Vedang
2025-01-18 07:08:32.387756,20,Male,Pune,Vegetarian,Less than 1 year,Health,Never,more,neutral,1,4,maybe,Yash
2025-03-05 22:12:15.387756,64,Male,Pune,Non-Vegetarian,more than 10 years,Other,1-2,5,neutral,4,3,fuck no,Tushar
2025-08-15 07:12:20.387756,60,Male,Pune,Vegetarian,more than 10 years,Health,5,3-4,easy,5,3,fuck no,Vedang
2024-11-07 02:55:29.387756,26,Female,Pune,Non-Vegetarian,more than 10 years,Family Tradition,Never,3-4,neutral,4,4,maybe,Viraj
2025-04-26 05:38:13.387756,29,Male,Pune,Non-Vegetarian,more than 10 years,Health,1-2,3-4,difficult,2,3,maybe,Viraj
2024-10-27 04:46:02.387756,62,Female,Pune,Vegetarian,Less than 1 year,Family Tradition,5,5,neutral,1,5,maybe,Yash
2025-04-26 16:22:07.387756,35,Female,Pune,Non-Vegetarian,more than 10 years,Taste preference,1-2,3-4,easy,4,4,fuck no,Vedang
2025-04-06 14:14:20.387756,36,Male,Pune,Vegetarian,more than 10 years,Taste preference,Never,3-4,easy,1,5,yes,Yash
2024-11-21 10:40:48.387756,51,Female,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,easy,3,4,fuck no,Yash
2025-03-06 20:15:51.387756,21,Male,Pune,Non-Vegetarian,Less than 1 year,Health,3-4,3-4,easy,3,5,maybe,Yash
2025-08-09 16:27:23.387756,62,Female,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,easy,3,5,fuck no,Tushar
2024-10-23 18:13:15.387756,23,Female,Pune,Vegetarian,Less than 1 year,Health,Never,1-2,difficult,3,5,maybe,Yash
2025-01-18 00:09:29.387756,61,Male,Pune,Non-Vegetarian,Less than 1 year,Taste preference,1-2,more,easy,4,5,yes,Yash
2025-06-18 21:50:41.387756,47,Male,Pune,Vegan,1–5 years,Health,Never,5,easy,4,5,yes,Yash
2024-11-15 04:01:40.387756,49,Female,Pune,Non-Vegetarian,Less than 1 year,Family Tradition,1-2,more,neutral,3,2,fuck no,Vedang
2025-06-22 02:37:01.387756,24,Female,Pune,Non-Vegetarian,1–5 years,Health,3-4,3-4,easy,1,4,fuck no,Vedang
2025-08-29 07:44:02.387756,26,Male,Pune,Non-Vegetarian,more than 10 years,Other,Never,Never,difficult,5,5,maybe,Vedang
2024-12-23 17:54:09.387756,45,Male,Pune,Non-Vegetarian,more than 10 years,Family Tradition,3-4,more,neutral,4,4,yes,Tushar
2025-04-07 00:27:12.387756,61,Female,Pune,Vegetarian,more than 10 years,Health,1-2,more,easy,4,4,fuck no,Yash
2025-08-07 17:33:16.387756,58,Male,Pune,Vegetarian,more than 10 years,Taste preference,3-4,3-4,neutral,3,4,maybe,Viraj
2024-11-29 10:26:54.387756,38,Male,Pune,Non-Vegetarian,Less than 1 year,Health,Never,more,easy,4,4,fuck no,Yash
2024-12-03 05:25:54.387756,35,Male,Pune,Non-Vegetarian,more than 10 years,Health,Never,more,difficult,3,4,fuck no,Yash
2024-10-22 10:33:39.387756,36,Male,Pune,Vegetarian,1–5 years,Family Tradition,1-2,more,easy,5,3,maybe,Viraj
2024-12-07 19:50:24.387756,25,Male,Pune,Vegetarian,5-10 years,Health,Never,5,neutral,3,4,maybe,Yash
2024-10-09 21:27:08.387756,44,Male,Pune,Vegetarian,more than 10 years,Ethics/Religious Beliefs,Never,3-4,neutral,4,3,maybe,Viraj
